1 2 3 4 5 6 7 - Even
5 2 1 7 4 3 6 - Odd
5 2 1 7 4 6 3 - Even
5 2 1 7 6 3 4 - Even
5 2 1 7 6 4 3 - Odd
5 2 3 1 4 6 7 - Even
5 2 3 1 4 7 6 - Odd
5 2 3 1 6 4 7 - Odd
5 2 3 1 6 7 4 - Even
5 2 3 1 7 4 6 - Even
5 2 3 1 7 6 4 - Odd
5 2 3 4 1 6 7 - Odd
5 2 3 4 1 7 6 - Even
5 2 3 4 6 1 7 - Even
5 2 3 4 6 7 1 - Odd
5 2 3 4 7 1 6 - Odd
5 2 3 4 7 6 1 - Even
5 2 3 6 1 4 7 - Even
5 2 3 6 1 7 4 - Odd
5 2 3 6 4 1 7 - Odd
5 2 3 6 4 7 1 - Even
5 2 3 6 7 1 4 - Even
5 2 3 6 7 4 1 - Odd
5 2 3 7 1 4 6 - Odd
5 2 3 7 1 6 4 - Even
5 2 3 7 4 1 6 - Even
5 2 3 7 4 6 1 - Odd
5 2 3 7 6 1 4 - Odd
5 2 3 7 6 4 1 - Even
5 2 4 1 3 6 7 - Odd
5 2 4 1 3 7 6 - Even
5 2 4 1 6 3 7 - Even
5 2 4 1 6 7 3 - Odd
5 2 4 1 7 3 6 - Odd
5 2 4 1 7 6 3 - Even
5 2 4 3 1 6 7 - Even
5 2 4 3 1 7 6 - Odd
5 2 4 3 6 1 7 - Odd
5 2 4 3 6 7 1 - Even
5 2 4 3 7 1 6 - Even
5 2 4 3 7 6 1 - Odd
5 2 4 6 1 3 7 - Odd
5 2 4 6 1 7 3 - Even
5 2 4 6 3 1 7 - Even
5 2 4 6 3 7 1 - Odd
5 2 4 6 7 1 3 - Odd
5 2 4 6 7 3 1 - Even
5 2 4 7 1 3 6 - Even
5 2 4 7 1 6 3 - Odd
5 2 4 7 3 1 6 - Odd
5 2 4 7 3 6 1 - Even
5 2 4 7 6 1 3 - Even
5 2 4 7 6 3 1 - Odd
5 2 6 1 3 4 7 - Even
5 2 6 1 3 7 4 - Odd
5 2 6 1 4 3 7 - Odd
5 2 6 1 4 7 3 - Even
5 2 6 1 7 3 4 - Even
5 2 6 1 7 4 3 - Odd
5 2 6 3 1 4 7 - Odd
5 2 6 3 1 7 4 - Even
5 2 6 3 4 1 7 - Even
5 2 6 3 4 7 1 - Odd
5 2 6 3 7 1 4 - Odd
5 2 6 3 7 4 1 - Even
5 2 6 4 1 3 7 - Even
5 2 6 4 1 7 3 - Odd
5 2 6 4 3 1 7 - Odd
5 2 6 4 3 7 1 - Even
5 2 6 4 7 1 3 - Even
5 2 6 4 7 3 1 - Odd
5 2 6 7 1 3 4 - Odd
5 2 6 7 1 4 3 - Even
5 2 6 7 3 1 4 - Even
5 2 6 7 3 4 1 - Odd
5 2 6 7 4 1 3 - Odd
5 2 6 7 4 3 1 - Even
5 2 7 1 3 4 6 - Odd
5 2 7 1 3 6 4 - Even
5 2 7 1 4 3 6 - Even
5 2 7 1 4 6 3 - Odd
5 2 7 1 6 3 4 - Odd
5 2 7 1 6 4 3 - Even
5 2 7 3 1 4 6 - Even
5 2 7 3 1 6 4 - Odd
5 2 7 3 4 1 6 - Odd
5 2 7 3 4 6 1 - Even
5 2 7 3 6 1 4 - Even
5 2 7 3 6 4 1 - Odd
5 2 7 4 1 3 6 - Odd
5 2 7 4 1 6 3 - Even
5 2 7 4 3 1 6 - Even
5 2 7 4 3 6 1 - Odd
5 2 7 4 6 1 3 - Odd
5 2 7 4 6 3 1 - Even
5 2 7 6 1 3 4 - Even
5 2 7 6 1 4 3 - Odd
5 2 7 6 3 1 4 - Odd
5 2 7 6 3 4 1 - Even
5 2 7 6 4 1 3 - Even
5 2 7 6 4 3 1 - Odd
5 3 1 2 4 6 7 - Even
5 3 1 2 4 7 6 - Odd
5 3 1 2 6 4 7 - Odd
5 3 1 2 6 7 4 - Even
5 3 1 2 7 4 6 - Even
5 3 1 2 7 6 4 - Odd
5 3 1 4 2 6 7 - Odd
5 3 1 4 2 7 6 - Even
5 3 1 4 6 2 7 - Even
5 3 1 4 6 7 2 - Odd
5 3 1 4 7 2 6 - Odd
5 3 1 4 7 6 2 - Even
5 3 1 6 2 4 7 - Even
5 3 1 6 2 7 4 - Odd
5 3 1 6 4 2 7 - Odd
5 3 1 6 4 7 2 - Even
5 3 1 6 7 2 4 - Even
5 3 1 6 7 4 2 - Odd
5 3 1 7 2 4 6 - Odd
5 3 1 7 2 6 4 - Even
5 3 1 7 4 2 6 - Even
5 3 1 7 4 6 2 - Odd
5 3 1 7 6 2 4 - Odd
5 3 1 7 6 4 2 - Even
5 3 2 1 4 6 7 - Odd
5 3 2 1 4 7 6 - Even
5 3 2 1 6 4 7 - Even
5 3 2 1 6 7 4 - Odd
5 3 2 1 7 4 6 - Odd
5 3 2 1 7 6 4 - Even
5 3 2 4 1 6 7 - Even
5 3 2 4 1 7 6 - Odd
5 3 2 4 6 1 7 - Odd
5 3 2 4 6 7 1 - Even
5 3 2 4 7 1 6 - Even
5 3 2 4 7 6 1 - Odd
5 3 2 6 1 4 7 - Odd
5 3 2 6 1 7 4 - Even
5 3 2 6 4 1 7 - Even
5 3 2 6 4 7 1 - Odd
5 3 2 6 7 1 4 - Odd
5 3 2 6 7 4 1 - Even
5 3 2 7 1 4 6 - Even
5 3 2 7 1 6 4 - Odd
5 3 2 7 4 1 6 - Odd
5 3 2 7 4 6 1 - Even
5 3 2 7 6 1 4 - Even
5 3 2 7 6 4 1 - Odd
5 3 4 1 2 6 7 - Even
5 3 4 1 2 7 6 - Odd
5 3 4 1 6 2 7 - Odd
5 3 4 1 6 7 2 - Even
5 3 4 1 7 2 6 - Even
5 3 4 1 7 6 2 - Odd
5 3 4 2 1 6 7 - Odd
5 3 4 2 1 7 6 - Even
5 3 4 2 6 1 7 - Even
5 3 4 2 6 7 1 - Odd
5 3 4 2 7 1 6 - Odd
5 3 4 2 7 6 1 - Even
5 3 4 6 1 2 7 - Even
5 3 4 6 1 7 2 - Odd
5 3 4 6 2 1 7 - Odd
5 3 4 6 2 7 1 - Even
5 3 4 6 7 1 2 - Even
5 3 4 6 7 2 1 - Odd
5 3 4 7 1 2 6 - Odd
5 3 4 7 1 6 2 - Even
5 3 4 7 2 1 6 - Even
5 3 4 7 2 6 1 - Odd
5 3 4 7 6 1 2 - Odd
5 3 4 7 6 2 1 - Even
5 3 6 1 2 4 7 - Odd
5 3 6 1 2 7 4 - Even
5 3 6 1 4 2 7 - Even
5 3 6 1 4 7 2 - Odd
5 3 6 1 7 2 4 - Odd
5 3 6 1 7 4 2 - Even
5 3 6 2 1 4 7 - Even
5 3 6 2 1 7 4 - Odd
5 3 6 2 4 1 7 - Odd
5 3 6 2 4 7 1 - Even
5 3 6 2 7 1 4 - Even
5 3 6 2 7 4 1 - Odd
5 3 6 4 1 2 7 - Odd
5 3 6 4 1 7 2 - Even
5 3 6 4 2 1 7 - Even
5 3 6 4 2 7 1 - Odd
5 3 6 4 7 1 2 - Odd
5 3 6 4 7 2 1 - Even
5 3 6 7 1 2 4 - Even
5 3 6 7 1 4 2 - Odd
5 3 6 7 2 1 4 - Odd
5 3 6 7 2 4 1 - Even
5 3 6 7 4 1 2 - Even
5 3 6 7 4 2 1 - Odd
5 3 7 1 2 4 6 - Even
5 3 7 1 2 6 4 - Odd
5 3 7 1 4 2 6 - Odd
5 3 7 1 4 6 2 - Even
5 3 7 1 6 2 4 - Even
5 3 7 1 6 4 2 - Odd
5 3 7 2 1 4 6 - Odd
5 3 7 2 1 6 4 - Even
5 3 7 2 4 1 6 - Even
5 3 7 2 4 6 1 - Odd
5 3 7 2 6 1 4 - Odd
5 3 7 2 6 4 1 - Even
5 3 7 4 1 2 6 - Even
5 3 7 4 1 6 2 - Odd
5 3 7 4 2 1 6 - Odd
5 3 7 4 2 6 1 - Even
5 3 7 4 6 1 2 - Even
5 3 7 4 6 2 1 - Odd
5 3 7 6 1 2 4 - Odd
5 3 7 6 1 4 2 - Even
5 3 7 6 2 1 4 - Even
5 3 7 6 2 4 1 - Odd
5 3 7 6 4 1 2 - Odd
5 3 7 6 4 2 1 - Even
5 4 1 2 3 6 7 - Odd
5 4 1 2 3 7 6 - Even
5 4 1 2 6 3 7 - Even
5 4 1 2 6 7 3 - Odd
5 4 1 2 7 3 6 - Odd
5 4 1 2 7 6 3 - Even
5 4 1 3 2 6 7 - Even
5 4 1 3 2 7 6 - Odd
5 4 1 3 6 2 7 - Odd
5 4 1 3 6 7 2 - Even
5 4 1 3 7 2 6 - Even
5 4 1 3 7 6 2 - Odd
5 4 1 6 2 3 7 - Odd
5 4 1 6 2 7 3 - Even
5 4 1 6 3 2 7 - Even
5 4 1 6 3 7 2 - Odd
5 4 1 6 7 2 3 - Odd
5 4 1 6 7 3 2 - Even
5 4 1 7 2 3 6 - Even
5 4 1 7 2 6 3 - Odd
5 4 1 7 3 2 6 - Odd
5 4 1 7 3 6 2 - Even
5 4 1 7 6 2 3 - Even
5 4 1 7 6 3 2 - Odd
5 4 2 1 3 6 7 - Even
5 4 2 1 3 7 6 - Odd
5 4 2 1 6 3 7 - Odd
5 4 2 1 6 7 3 - Even
5 4 2 1 7 3 6 - Even
5 4 2 1 7 6 3 - Odd
5 4 2 3 1 6 7 - Odd
5 4 2 3 1 7 6 - Even
5 4 2 3 6 1 7 - Even
5 4 2 3 6 7 1 - Odd
5 4 2 3 7 1 6 - Odd
5 4 2 3 7 6 1 - Even
5 4 2 6 1 3 7 - Even
5 4 2 6 1 7 3 - Odd
5 4 2 6 3 1 7 - Odd
5 4 2 6 3 7 1 - Even
5 4 2 6 7 1 3 - Even
5 4 2 6 7 3 1 - Odd
5 4 2 7 1 3 6 - Odd
5 4 2 7 1 6 3 - Even
5 4 2 7 3 1 6 - Even
5 4 2 7 3 6 1 - Odd
5 4 2 7 6 1 3 - Odd
5 4 2 7 6 3 1 - Even
5 4 3 1 2 6 7 - Odd
5 4 3 1 2 7 6 - Even
5 4 3 1 6 2 7 - Even
5 4 3 1 6 7 2 - Odd
5 4 3 1 7 2 6 - Odd
5 4 3 1 7 6 2 - Even
5 4 3 2 1 6 7 - Even
5 4 3 2 1 7 6 - Odd
5 4 3 2 6 1 7 - Odd
5 4 3 2 6 7 1 - Even
5 4 3 2 7 1 6 - Even
5 4 3 2 7 6 1 - Odd
5 4 3 6 1 2 7 - Odd
5 4 3 6 1 7 2 - Even
5 4 3 6 2 1 7 - Even
5 4 3 6 2 7 1 - Odd
5 4 3 6 7 1 2 - Odd
5 4 3 6 7 2 1 - Even
5 4 3 7 1 2 6 - Even
5 4 3 7 1 6 2 - Odd
5 4 3 7 2 1 6 - Odd
5 4 3 7 2 6 1 - Even
5 4 3 7 6 1 2 - Even
5 4 3 7 6 2 1 - Odd
5 4 6 1 2 3 7 - Even
5 4 6 1 2 7 3 - Odd
5 4 6 1 3 2 7 - Odd
5 4 6 1 3 7 2 - Even
5 4 6 1 7 2 3 - Even
5 4 6 1 7 3 2 - Odd
5 4 6 2 1 3 7 - Odd
5 4 6 2 1 7 3 - Even
5 4 6 2 3 1 7 - Even
5 4 6 2 3 7 1 - Odd
5 4 6 2 7 1 3 - Odd
5 4 6 2 7 3 1 - Even
5 4 6 3 1 2 7 - Even
5 4 6 3 1 7 2 - Odd
5 4 6 3 2 1 7 - Odd
5 4 6 3 2 7 1 - Even
5 4 6 3 7 1 2 - Even
5 4 6 3 7 2 1 - Odd
5 4 6 7 1 2 3 - Odd
5 4 6 7 1 3 2 - Even
5 4 6 7 2 1 3 - Even
5 4 6 7 2 3 1 - Odd
5 4 6 7 3 1 2 - Odd
5 4 6 7 3 2 1 - Even
5 4 7 1 2 3 6 - Odd
5 4 7 1 2 6 3 - Even
5 4 7 1 3 2 6 - Even
5 4 7 1 3 6 2 - Odd
5 4 7 1 6 2 3 - Odd
5 4 7 1 6 3 2 - Even
5 4 7 2 1 3 6 - Even
5 4 7 2 1 6 3 - Odd
5 4 7 2 3 1 6 - Odd
5 4 7 2 3 6 1 - Even
5 4 7 2 6 1 3 - Even
5 4 7 2 6 3 1 - Odd
5 4 7 3 1 2 6 - Odd
5 4 7 3 1 6 2 - Even
5 4 7 3 2 1 6 - Even
5 4 7 3 2 6 1 - Odd
5 4 7 3 6 1 2 - Odd
5 4 7 3 6 2 1 - Even
5 4 7 6 1 2 3 - Even
5 4 7 6 1 3 2 - Odd
5 4 7 6 2 1 3 - Odd
5 4 7 6 2 3 1 - Even
5 4 7 6 3 1 2 - Even
5 4 7 6 3 2 1 - Odd
5 6 1 2 3 4 7 - Even
5 6 1 2 3 7 4 - Odd
5 6 1 2 4 3 7 - Odd
5 6 1 2 4 7 3 - Even
5 6 1 2 7 3 4 - Even
5 6 1 2 7 4 3 - Odd
5 6 1 3 2 4 7 - Odd
5 6 1 3 2 7 4 - Even
5 6 1 3 4 2 7 - Even
5 6 1 3 4 7 2 - Odd
5 6 1 3 7 2 4 - Odd
5 6 1 3 7 4 2 - Even
5 6 1 4 2 3 7 - Even
5 6 1 4 2 7 3 - Odd
5 6 1 4 3 2 7 - Odd
5 6 1 4 3 7 2 - Even
5 6 1 4 7 2 3 - Even
5 6 1 4 7 3 2 - Odd
5 6 1 7 2 3 4 - Odd
5 6 1 7 2 4 3 - Even
5 6 1 7 3 2 4 - Even
5 6 1 7 3 4 2 - Odd
5 6 1 7 4 2 3 - Odd
5 6 1 7 4 3 2 - Even
5 6 2 1 3 4 7 - Odd
5 6 2 1 3 7 4 - Even
5 6 2 1 4 3 7 - Even
5 6 2 1 4 7 3 - Odd
5 6 2 1 7 3 4 - Odd
5 6 2 1 7 4 3 - Even
5 6 2 3 1 4 7 - Even
5 6 2 3 1 7 4 - Odd
5 6 2 3 4 1 7 - Odd
5 6 2 3 4 7 1 - Even
5 6 2 3 7 1 4 - Even
5 6 2 3 7 4 1 - Odd
5 6 2 4 1 3 7 - Odd
5 6 2 4 1 7 3 - Even
5 6 2 4 3 1 7 - Even
5 6 2 4 3 7 1 - Odd
5 6 2 4 7 1 3 - Odd
5 6 2 4 7 3 1 - Even
5 6 2 7 1 3 4 - Even
5 6 2 7 1 4 3 - Odd
5 6 2 7 3 1 4 - Odd
5 6 2 7 3 4 1 - Even
5 6 2 7 4 1 3 - Even
5 6 2 7 4 3 1 - Odd
5 6 3 1 2 4 7 - Even
5 6 3 1 2 7 4 - Odd
5 6 3 1 4 2 7 - Odd
5 6 3 1 4 7 2 - Even
5 6 3 1 7 2 4 - Even
5 6 3 1 7 4 2 - Odd
5 6 3 2 1 4 7 - Odd
5 6 3 2 1 7 4 - Even
5 6 3 2 4 1 7 - Even
5 6 3 2 4 7 1 - Odd
5 6 3 2 7 1 4 - Odd
5 6 3 2 7 4 1 - Even
5 6 3 4 1 2 7 - Even
5 6 3 4 1 7 2 - Odd
5 6 3 4 2 1 7 - Odd
5 6 3 4 2 7 1 - Even
5 6 3 4 7 1 2 - Even
5 6 3 4 7 2 1 - Odd
5 6 3 7 1 2 4 - Odd
5 6 3 7 1 4 2 - Even
5 6 3 7 2 1 4 - Even
5 6 3 7 2 4 1 - Odd
5 6 3 7 4 1 2 - Odd
5 6 3 7 4 2 1 - Even
5 6 4 1 2 3 7 - Odd
5 6 4 1 2 7 3 - Even
5 6 4 1 3 2 7 - Even
5 6 4 1 3 7 2 - Odd
5 6 4 1 7 2 3 - Odd
5 6 4 1 7 3 2 - Even
5 6 4 2 1 3 7 - Even
5 6 4 2 1 7 3 - Odd
5 6 4 2 3 1 7 - Odd
5 6 4 2 3 7 1 - Even
5 6 4 2 7 1 3 - Even
5 6 4 2 7 3 1 - Odd
5 6 4 3 1 2 7 - Odd
5 6 4 3 1 7 2 - Even
5 6 4 3 2 1 7 - Even
5 6 4 3 2 7 1 - Odd
5 6 4 3 7 1 2 - Odd
5 6 4 3 7 2 1 - Even
5 6 4 7 1 2 3 - Even
5 6 4 7 1 3 2 - Odd
5 6 4 7 2 1 3 - Odd
5 6 4 7 2 3 1 - Even
5 6 4 7 3 1 2 - Even
5 6 4 7 3 2 1 - Odd
5 6 7 1 2 3 4 - Even
5 6 7 1 2 4 3 - Odd
5 6 7 1 3 2 4 - Odd
5 6 7 1 3 4 2 - Even
5 6 7 1 4 2 3 - Even
5 6 7 1 4 3 2 - Odd
5 6 7 2 1 3 4 - Odd
5 6 7 2 1 4 3 - Even
5 6 7 2 3 1 4 - Even
5 6 7 2 3 4 1 - Odd
5 6 7 2 4 1 3 - Odd
5 6 7 2 4 3 1 - Even
5 6 7 3 1 2 4 - Even
5 6 7 3 1 4 2 - Odd
5 6 7 3 2 1 4 - Odd
5 6 7 3 2 4 1 - Even
5 6 7 3 4 1 2 - Even
5 6 7 3 4 2 1 - Odd
5 6 7 4 1 2 3 - Odd
5 6 7 4 1 3 2 - Even
5 6 7 4 2 1 3 - Even
5 6 7 4 2 3 1 - Odd
5 6 7 4 3 1 2 - Odd
5 6 7 4 3 2 1 - Even
5 7 1 2 3 4 6 - Odd
5 7 1 2 3 6 4 - Even
5 7 1 2 4 3 6 - Even
5 7 1 2 4 6 3 - Odd
5 7 1 2 6 3 4 - Odd
5 7 1 2 6 4 3 - Even
5 7 1 3 2 4 6 - Even
5 7 1 3 2 6 4 - Odd
5 7 1 3 4 2 6 - Odd
5 7 1 3 4 6 2 - Even
5 7 1 3 6 2 4 - Even
5 7 1 3 6 4 2 - Odd
5 7 1 4 2 3 6 - Odd
5 7 1 4 2 6 3 - Even
5 7 1 4 3 2 6 - Even
5 7 1 4 3 6 2 - Odd
5 7 1 4 6 2 3 - Odd
5 7 1 4 6 3 2 - Even
5 7 1 6 2 3 4 - Even
5 7 1 6 2 4 3 - Odd
5 7 1 6 3 2 4 - Odd
5 7 1 6 3 4 2 - Even
5 7 1 6 4 2 3 - Even
5 7 1 6 4 3 2 - Odd
5 7 2 1 3 4 6 - Even
5 7 2 1 3 6 4 - Odd
5 7 2 1 4 3 6 - Odd
5 7 2 1 4 6 3 - Even
5 7 2 1 6 3 4 - Even
5 7 2 1 6 4 3 - Odd
5 7 2 3 1 4 6 - Odd
5 7 2 3 1 6 4 - Even
5 7 2 3 4 1 6 - Even
5 7 2 3 4 6 1 - Odd
5 7 2 3 6 1 4 - Odd
5 7 2 3 6 4 1 - Even
5 7 2 4 1 3 6 - Even
5 7 2 4 1 6 3 - Odd
5 7 2 4 3 1 6 - Odd
5 7 2 4 3 6 1 - Even
5 7 2 4 6 1 3 - Even
5 7 2 4 6 3 1 - Odd
5 7 2 6 1 3 4 - Odd
5 7 2 6 1 4 3 - Even
5 7 2 6 3 1 4 - Even
5 7 2 6 3 4 1 - Odd
5 7 2 6 4 1 3 - Odd
5 7 2 6 4 3 1 - Even
5 7 3 1 2 4 6 - Odd
5 7 3 1 2 6 4 - Even
5 7 3 1 4 2 6 - Even
5 7 3 1 4 6 2 - Odd
5 7 3 1 6 2 4 - Odd
5 7 3 1 6 4 2 - Even
5 7 3 2 1 4 6 - Even
5 7 3 2 1 6 4 - Odd
5 7 3 2 4 1 6 - Odd
5 7 3 2 4 6 1 - Even
5 7 3 2 6 1 4 - Even
5 7 3 2 6 4 1 - Odd
5 7 3 4 1 2 6 - Odd
5 7 3 4 1 6 2 - Even
5 7 3 4 2 1 6 - Even
5 7 3 4 2 6 1 - Odd
5 7 3 4 6 1 2 - Odd
5 7 3 4 6 2 1 - Even
5 7 3 6 1 2 4 - Even
5 7 3 6 1 4 2 - Odd
5 7 3 6 2 1 4 - Odd
5 7 3 6 2 4 1 - Even
5 7 3 6 4 1 2 - Even
5 7 3 6 4 2 1 - Odd
5 7 4 1 2 3 6 - Even
5 7 4 1 2 6 3 - Odd
5 7 4 1 3 2 6 - Odd
5 7 4 1 3 6 2 - Even
5 7 4 1 6 2 3 - Even
5 7 4 1 6 3 2 - Odd
5 7 4 2 1 3 6 - Odd
5 7 4 2 1 6 3 - Even
5 7 4 2 3 1 6 - Even
5 7 4 2 3 6 1 - Odd
5 7 4 2 6 1 3 - Odd
5 7 4 2 6 3 1 - Even
5 7 4 3 1 2 6 - Even
5 7 4 3 1 6 2 - Odd
5 7 4 3 2 1 6 - Odd
5 7 4 3 2 6 1 - Even
5 7 4 3 6 1 2 - Even
5 7 4 3 6 2 1 - Odd
5 7 4 6 1 2 3 - Odd
5 7 4 6 1 3 2 - Even
5 7 4 6 2 1 3 - Even
5 7 4 6 2 3 1 - Odd
5 7 4 6 3 1 2 - Odd
5 7 4 6 3 2 1 - Even
5 7 6 1 2 3 4 - Odd
5 7 6 1 2 4 3 - Even
5 7 6 1 3 2 4 - Even
5 7 6 1 3 4 2 - Odd
5 7 6 1 4 2 3 - Odd
5 7 6 1 4 3 2 - Even
5 7 6 2 1 3 4 - Even
5 7 6 2 1 4 3 - Odd
5 7 6 2 3 1 4 - Odd
5 7 6 2 3 4 1 - Even
5 7 6 2 4 1 3 - Even
5 7 6 2 4 3 1 - Odd
5 7 6 3 1 2 4 - Odd
5 7 6 3 1 4 2 - Even
5 7 6 3 2 1 4 - Even
5 7 6 3 2 4 1 - Odd
5 7 6 3 4 1 2 - Odd
5 7 6 3 4 2 1 - Even
5 7 6 4 1 2 3 - Even
5 7 6 4 1 3 2 - Odd
5 7 6 4 2 1 3 - Odd
5 7 6 4 2 3 1 - Even
5 7 6 4 3 1 2 - Even
5 7 6 4 3 2 1 - Odd
6 1 2 3 4 5 7 - Odd
6 1 2 3 4 7 5 - Even
6 1 2 3 5 4 7 - Even
6 1 2 3 5 7 4 - Odd
6 1 2 3 7 4 5 - Odd
6 1 2 3 7 5 4 - Even
6 1 2 4 3 5 7 - Even
6 1 2 4 3 7 5 - Odd
6 1 2 4 5 3 7 - Odd
6 1 2 4 5 7 3 - Even
6 1 2 4 7 3 5 - Even
6 1 2 4 7 5 3 - Odd
6 1 2 5 3 4 7 - Odd
6 1 2 5 3 7 4 - Even
6 1 2 5 4 3 7 - Even
6 1 2 5 4 7 3 - Odd
6 1 2 5 7 3 4 - Odd
6 1 2 5 7 4 3 - Even
6 1 2 7 3 4 5 - Even
6 1 2 7 3 5 4 - Odd
6 1 2 7 4 3 5 - Odd
6 1 2 7 4 5 3 - Even
6 1 2 7 5 3 4 - Even
6 1 2 7 5 4 3 - Odd
6 1 3 2 4 5 7 - Even
6 1 3 2 4 7 5 - Odd
6 1 3 2 5 4 7 - Odd
6 1 3 2 5 7 4 - Even
6 1 3 2 7 4 5 - Even
6 1 3 2 7 5 4 - Odd
6 1 3 4 2 5 7 - Odd
6 1 3 4 2 7 5 - Even
6 1 3 4 5 2 7 - Even
6 1 3 4 5 7 2 - Odd
6 1 3 4 7 2 5 - Odd
6 1 3 4 7 5 2 - Even
6 1 3 5 2 4 7 - Even
6 1 3 5 2 7 4 - Odd
6 1 3 5 4 2 7 - Odd
6 1 3 5 4 7 2 - Even
6 1 3 5 7 2 4 - Even
6 1 3 5 7 4 2 - Odd
6 1 3 7 2 4 5 - Odd
6 1 3 7 2 5 4 - Even
6 1 3 7 4 2 5 - Even
6 1 3 7 4 5 2 - Odd
6 1 3 7 5 2 4 - Odd
6 1 3 7 5 4 2 - Even
6 1 4 2 3 5 7 - Odd
6 1 4 2 3 7 5 - Even
6 1 4 2 5 3 7 - Even
6 1 4 2 5 7 3 - Odd
6 1 4 2 7 3 5 - Odd
6 1 4 2 7 5 3 - Even
6 1 4 3 2 5 7 - Even
6 1 4 3 2 7 5 - Odd
6 1 4 3 5 2 7 - Odd
6 1 4 3 5 7 2 - Even
6 1 4 3 7 2 5 - Even
6 1 4 3 7 5 2 - Odd
6 1 4 5 2 3 7 - Odd
6 1 4 5 2 7 3 - Even
6 1 4 5 3 2 7 - Even
6 1 4 5 3 7 2 - Odd
6 1 4 5 7 2 3 - Odd
6 1 4 5 7 3 2 - Even
6 1 4 7 2 3 5 - Even
6 1 4 7 2 5 3 - Odd
6 1 4 7 3 2 5 - Odd
6 1 4 7 3 5 2 - Even
6 1 4 7 5 2 3 - Even
6 1 4 7 5 3 2 - Odd
6 1 5 2 3 4 7 - Even
6 1 5 2 3 7 4 - Odd
6 1 5 2 4 3 7 - Odd
6 1 5 2 4 7 3 - Even
6 1 5 2 7 3 4 - Even
6 1 5 2 7 4 3 - Odd
6 1 5 3 2 4 7 - Odd
6 1 5 3 2 7 4 - Even
6 1 5 3 4 2 7 - Even
6 1 5 3 4 7 2 - Odd
6 1 5 3 7 2 4 - Odd
6 1 5 3 7 4 2 - Even
6 1 5 4 2 3 7 - Even
6 1 5 4 2 7 3 - Odd
6 1 5 4 3 2 7 - Odd
6 1 5 4 3 7 2 - Even
6 1 5 4 7 2 3 - Even
6 1 5 4 7 3 2 - Odd
6 1 5 7 2 3 4 - Odd
6 1 5 7 2 4 3 - Even
6 1 5 7 3 2 4 - Even
6 1 5 7 3 4 2 - Odd
6 1 5 7 4 2 3 - Odd
6 1 5 7 4 3 2 - Even
6 1 7 2 3 4 5 - Odd
6 1 7 2 3 5 4 - Even
6 1 7 2 4 3 5 - Even
6 1 7 2 4 5 3 - Odd
6 1 7 2 5 3 4 - Odd
6 1 7 2 5 4 3 - Even
6 1 7 3 2 4 5 - Even
6 1 7 3 2 5 4 - Odd
6 1 7 3 4 2 5 - Odd
6 1 7 3 4 5 2 - Even
6 1 7 3 5 2 4 - Even
6 1 7 3 5 4 2 - Odd
6 1 7 4 2 3 5 - Odd
6 1 7 4 2 5 3 - Even
6 1 7 4 3 2 5 - Even
6 1 7 4 3 5 2 - Odd
6 1 7 4 5 2 3 - Odd
6 1 7 4 5 3 2 - Even
6 1 7 5 2 3 4 - Even
6 1 7 5 2 4 3 - Odd
6 1 7 5 3 2 4 - Odd
6 1 7 5 3 4 2 - Even
6 1 7 5 4 2 3 - Even
6 1 7 5 4 3 2 - Odd
6 2 1 3 4 5 7 - Even
6 2 1 3 4 7 5 - Odd
6 2 1 3 5 4 7 - Odd
6 2 1 3 5 7 4 - Even
6 2 1 3 7 4 5 - Even
6 2 1 3 7 5 4 - Odd
6 2 1 4 3 5 7 - Odd
6 2 1 4 3 7 5 - Even
6 2 1 4 5 3 7 - Even
6 2 1 4 5 7 3 - Odd
6 2 1 4 7 3 5 - Odd
6 2 1 4 7 5 3 - Even
6 2 1 5 3 4 7 - Even
6 2 1 5 3 7 4 - Odd
6 2 1 5 4 3 7 - Odd
6 2 1 5 4 7 3 - Even
6 2 1 5 7 3 4 - Even
6 2 1 5 7 4 3 - Odd
6 2 1 7 3 4 5 - Odd
6 2 1 7 3 5 4 - Even
6 2 1 7 4 3 5 - Even
6 2 1 7 4 5 3 - Odd
6 2 1 7 5 3 4 - Odd
6 2 1 7 5 4 3 - Even
6 2 3 1 4 5 7 - Odd
6 2 3 1 4 7 5 - Even
6 2 3 1 5 4 7 - Even
6 2 3 1 5 7 4 - Odd
6 2 3 1 7 4 5 - Odd
6 2 3 1 7 5 4 - Even
6 2 3 4 1 5 7 - Even
6 2 3 4 1 7 5 - Odd
6 2 3 4 5 1 7 - Odd
6 2 3 4 5 7 1 - Even
6 2 3 4 7 1 5 - Even
6 2 3 4 7 5 1 - Odd
6 2 3 5 1 4 7 - Odd
6 2 3 5 1 7 4 - Even
6 2 3 5 4 1 7 - Even
6 2 3 5 4 7 1 - Odd
6 2 3 5 7 1 4 - Odd
6 2 3 5 7 4 1 - Even
6 2 3 7 1 4 5 - Even
6 2 3 7 1 5 4 - Odd
6 2 3 7 4 1 5 - Odd
6 2 3 7 4 5 1 - Even
6 2 3 7 5 1 4 - Even
6 2 3 7 5 4 1 - Odd
6 2 4 1 3 5 7 - Even
6 2 4 1 3 7 5 - Odd
6 2 4 1 5 3 7 - Odd
6 2 4 1 5 7 3 - Even
6 2 4 1 7 3 5 - Even
6 2 4 1 7 5 3 - Odd
6 2 4 3 1 5 7 - Odd
